ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,140.96 kWh,15672,0.00676%,140.96,15672,0.00676,1
20110306_lr_RL_1.2,105.85 kWh,11494,0.00651%,105.85,11494,0.00651,2
20110309_lr_RL_1.2,118.30 kWh,13249,0.00780%,118.3,13249,0.0078,3
20110322_lr_RL_1.2,147.38 kWh,19641,0.00748%,147.38,19641,0.00748,4
20110325_lr_RL_1.2,127.53 kWh,15623,0.00718%,127.53,15623,0.00718,5
20110403_lr_RL_1.2,193.37 kWh,23510,0.00735%,193.37,23510,0.00735,6
20110409_lr_RL_1.2,152.68 kWh,18893,0.00705%,152.68,18893,0.00705,7
20110411_lr_RL_1.2,149.95 kWh,19377,0.00770%,149.95,19377,0.0077,8
20110412_lr_RL_1.2,129.31 kWh,15274,0.00703%,129.31,15274,0.00703,9
300_lr_RL_1.2,118.65 kWh,13361,0.00780%,118.65,13361,0.0078,10
301_lr_RL_1.2,152.89 kWh,19179,0.00716%,152.89,19179,0.00716,11
302_lr_RL_1.2,105.71 kWh,11421,0.00633%,105.71,11421,0.00633,12
303_lr_RL_1.2,105.28 kWh,10946,0.00606%,105.28,10946,0.00606,13
304_lr_RL_1.2,192.55 kWh,22902,0.00719%,192.55,22902,0.00719,14
305_lr_RL_1.2,193.40 kWh,23577,0.00742%,193.4,23577,0.00742,15
306_lr_RL_1.2,141.80 kWh,16471,0.00735%,141.8,16471,0.00735,16
307_lr_RL_1.2,105.30 kWh,11122,0.00601%,105.3,11122,0.00601,17
308_lr_RL_1.2,149.77 kWh,19367,0.00751%,149.77,19367,0.00751,18
309_lr_RL_1.2,152.97 kWh,19208,0.00726%,152.97,19208,0.00726,19
310_lr_RL_1.2,129.71 kWh,16143,0.00748%,129.71,16143,0.00748,20
311_lr_RL_1.2,127.34 kWh,15521,0.00717%,127.34,15521,0.00717,21
312_lr_RL_1.2,105.87 kWh,11464,0.00624%,105.87,11464,0.00624,22
313_lr_RL_1.2,150.12 kWh,19550,0.00753%,150.12,19550,0.00753,23
314_lr_RL_1.2,129.48 kWh,15344,0.00687%,129.48,15344,0.00687,24
315_lr_RL_1.2,149.67 kWh,18876,0.00727%,149.67,18876,0.00727,25
316_lr_RL_1.2,152.81 kWh,19171,0.00714%,152.81,19171,0.00714,26
317_lr_RL_1.2,192.52 kWh,23150,0.00727%,192.52,23150,0.00727,27
318_lr_RL_1.2,140.46 kWh,15715,0.00667%,140.46,15715,0.00667,28
319_lr_RL_1.2,192.73 kWh,23104,0.00723%,192.73,23104,0.00723,29
320_lr_RL_1.2,140.58 kWh,15891,0.00668%,140.58,15891,0.00668,30
321_lr_RL_1.2,106.17 kWh,11914,0.00659%,106.17,11914,0.00659,31
