Algorithm,policy,alpha,gamma,energy_min,energy_max,energy_avg,energy_stdev,migrations_min,migrations_max,migrations_avg,migrations_stdev,SLA_min,SLA_max,SLA_avg,SLA_stdev
Lrmmt,NA,NA,NA,122.88,219.64,165.95258064516128,31.177668286530764,20297,38104,28542.129032258064,5773.566348696072,0.00439,0.00578,0.004659677419354838,0.000342495585090453
