ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,143.80 kWh,19119,0.00758%,143.8,19119,0.00758,1
20110306_lr_RL_1.2,108.56 kWh,14144,0.00696%,108.56,14144,0.00696,2
20110309_lr_RL_1.2,122.56 kWh,16548,0.00892%,122.56,16548,0.00892,3
20110322_lr_RL_1.2,154.31 kWh,25357,0.00858%,154.31,25357,0.00858,4
20110325_lr_RL_1.2,131.66 kWh,18861,0.00790%,131.66,18861,0.0079,5
20110403_lr_RL_1.2,200.86 kWh,30282,0.00822%,200.86,30282,0.00822,6
20110409_lr_RL_1.2,157.57 kWh,23243,0.00792%,157.57,23243,0.00792,7
20110411_lr_RL_1.2,153.87 kWh,23117,0.00816%,153.87,23117,0.00816,8
20110412_lr_RL_1.2,133.29 kWh,19563,0.00806%,133.29,19563,0.00806,9
300_lr_RL_1.2,121.30 kWh,16139,0.00858%,121.3,16139,0.00858,10
301_lr_RL_1.2,157.97 kWh,24047,0.00812%,157.97,24047,0.00812,11
302_lr_RL_1.2,108.30 kWh,14346,0.00720%,108.3,14346,0.0072,12
303_lr_RL_1.2,108.54 kWh,14298,0.00704%,108.54,14298,0.00704,13
304_lr_RL_1.2,199.52 kWh,29608,0.00813%,199.52,29608,0.00813,14
305_lr_RL_1.2,197.74 kWh,29139,0.00790%,197.74,29139,0.0079,15
306_lr_RL_1.2,144.10 kWh,19543,0.00754%,144.1,19543,0.00754,16
307_lr_RL_1.2,108.01 kWh,13869,0.00684%,108.01,13869,0.00684,17
308_lr_RL_1.2,153.27 kWh,22684,0.00791%,153.27,22684,0.00791,18
309_lr_RL_1.2,156.65 kWh,23119,0.00788%,156.65,23119,0.00788,19
310_lr_RL_1.2,133.27 kWh,19082,0.00795%,133.27,19082,0.00795,20
311_lr_RL_1.2,130.06 kWh,18564,0.00753%,130.06,18564,0.00753,21
312_lr_RL_1.2,107.84 kWh,14020,0.00700%,107.84,14020,0.007,22
313_lr_RL_1.2,153.57 kWh,23507,0.00832%,153.57,23507,0.00832,23
314_lr_RL_1.2,133.73 kWh,19395,0.00819%,133.73,19395,0.00819,24
315_lr_RL_1.2,152.75 kWh,22361,0.00794%,152.75,22361,0.00794,25
316_lr_RL_1.2,156.80 kWh,23243,0.00777%,156.8,23243,0.00777,26
317_lr_RL_1.2,199.38 kWh,30270,0.00815%,199.38,30270,0.00815,27
318_lr_RL_1.2,143.76 kWh,19379,0.00742%,143.76,19379,0.00742,28
319_lr_RL_1.2,198.50 kWh,29804,0.00802%,198.5,29804,0.00802,29
320_lr_RL_1.2,144.26 kWh,19767,0.00752%,144.26,19767,0.00752,30
321_lr_RL_1.2,108.05 kWh,14087,0.00693%,108.05,14087,0.00693,31
