ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,146.57 kWh,21568,0.00796%,146.57,21568,0.00796,1
20110306_lr_RL_1.2,109.36 kWh,14726,0.00713%,109.36,14726,0.00713,2
20110309_lr_RL_1.2,123.97 kWh,17346,0.00893%,123.97,17346,0.00893,3
20110322_lr_RL_1.2,154.83 kWh,25035,0.00821%,154.83,25035,0.00821,4
20110325_lr_RL_1.2,133.32 kWh,20044,0.00825%,133.32,20044,0.00825,5
20110403_lr_RL_1.2,202.30 kWh,31325,0.00826%,202.3,31325,0.00826,6
20110409_lr_RL_1.2,158.20 kWh,24017,0.00810%,158.2,24017,0.0081,7
20110411_lr_RL_1.2,156.30 kWh,24760,0.00862%,156.3,24760,0.00862,8
20110412_lr_RL_1.2,135.80 kWh,20427,0.00828%,135.8,20427,0.00828,9
300_lr_RL_1.2,123.15 kWh,17020,0.00882%,123.15,17020,0.00882,10
301_lr_RL_1.2,157.48 kWh,23978,0.00798%,157.48,23978,0.00798,11
302_lr_RL_1.2,109.26 kWh,14860,0.00738%,109.26,14860,0.00738,12
303_lr_RL_1.2,108.46 kWh,13740,0.00695%,108.46,13740,0.00695,13
304_lr_RL_1.2,201.40 kWh,30457,0.00818%,201.4,30457,0.00818,14
305_lr_RL_1.2,200.90 kWh,30626,0.00826%,200.9,30626,0.00826,15
306_lr_RL_1.2,144.82 kWh,20044,0.00776%,144.82,20044,0.00776,16
307_lr_RL_1.2,108.58 kWh,14108,0.00704%,108.58,14108,0.00704,17
308_lr_RL_1.2,153.91 kWh,22467,0.00776%,153.91,22467,0.00776,18
309_lr_RL_1.2,157.34 kWh,23336,0.00792%,157.34,23336,0.00792,19
310_lr_RL_1.2,134.31 kWh,19756,0.00810%,134.31,19756,0.0081,20
311_lr_RL_1.2,131.51 kWh,19292,0.00786%,131.51,19292,0.00786,21
312_lr_RL_1.2,108.36 kWh,14026,0.00711%,108.36,14026,0.00711,22
313_lr_RL_1.2,154.15 kWh,23275,0.00826%,154.15,23275,0.00826,23
314_lr_RL_1.2,133.27 kWh,19120,0.00793%,133.27,19120,0.00793,24
315_lr_RL_1.2,154.29 kWh,23380,0.00827%,154.29,23380,0.00827,25
316_lr_RL_1.2,156.71 kWh,22884,0.00779%,156.71,22884,0.00779,26
317_lr_RL_1.2,198.89 kWh,28832,0.00776%,198.89,28832,0.00776,27
318_lr_RL_1.2,144.43 kWh,19872,0.00768%,144.43,19872,0.00768,28
319_lr_RL_1.2,199.55 kWh,29191,0.00791%,199.55,29191,0.00791,29
320_lr_RL_1.2,144.10 kWh,19357,0.00742%,144.1,19357,0.00742,30
321_lr_RL_1.2,108.71 kWh,14517,0.00732%,108.71,14517,0.00732,31
