ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,146.90 kWh,21127,0.00810%,146.9,21127,0.0081,1
20110306_lr_RL_1.2,110.28 kWh,15835,0.00783%,110.28,15835,0.00783,2
20110309_lr_RL_1.2,124.02 kWh,17336,0.00907%,124.02,17336,0.00907,3
20110322_lr_RL_1.2,155.54 kWh,25411,0.00836%,155.54,25411,0.00836,4
20110325_lr_RL_1.2,133.31 kWh,20118,0.00809%,133.31,20118,0.00809,5
20110403_lr_RL_1.2,201.85 kWh,31013,0.00814%,201.85,31013,0.00814,6
20110409_lr_RL_1.2,158.61 kWh,24367,0.00812%,158.61,24367,0.00812,7
20110411_lr_RL_1.2,155.17 kWh,23933,0.00829%,155.17,23933,0.00829,8
20110412_lr_RL_1.2,135.63 kWh,20300,0.00811%,135.63,20300,0.00811,9
300_lr_RL_1.2,123.48 kWh,17357,0.00918%,123.48,17357,0.00918,10
301_lr_RL_1.2,158.88 kWh,24455,0.00810%,158.88,24455,0.0081,11
302_lr_RL_1.2,109.04 kWh,14251,0.00711%,109.04,14251,0.00711,12
303_lr_RL_1.2,109.33 kWh,15208,0.00741%,109.33,15208,0.00741,13
304_lr_RL_1.2,200.48 kWh,30337,0.00806%,200.48,30337,0.00806,14
305_lr_RL_1.2,200.74 kWh,30149,0.00818%,200.74,30149,0.00818,15
306_lr_RL_1.2,144.84 kWh,19914,0.00753%,144.84,19914,0.00753,16
307_lr_RL_1.2,108.80 kWh,14664,0.00731%,108.8,14664,0.00731,17
308_lr_RL_1.2,154.41 kWh,24154,0.00848%,154.41,24154,0.00848,18
309_lr_RL_1.2,157.67 kWh,23549,0.00800%,157.67,23549,0.008,19
310_lr_RL_1.2,134.12 kWh,19681,0.00799%,134.12,19681,0.00799,20
311_lr_RL_1.2,131.98 kWh,19732,0.00781%,131.98,19732,0.00781,21
312_lr_RL_1.2,108.59 kWh,14613,0.00745%,108.59,14613,0.00745,22
313_lr_RL_1.2,154.84 kWh,23675,0.00824%,154.84,23675,0.00824,23
314_lr_RL_1.2,134.20 kWh,19531,0.00789%,134.2,19531,0.00789,24
315_lr_RL_1.2,153.66 kWh,23071,0.00804%,153.66,23071,0.00804,25
316_lr_RL_1.2,157.07 kWh,23215,0.00765%,157.07,23215,0.00765,26
317_lr_RL_1.2,200.57 kWh,30247,0.00815%,200.57,30247,0.00815,27
318_lr_RL_1.2,144.77 kWh,19844,0.00763%,144.77,19844,0.00763,28
319_lr_RL_1.2,199.20 kWh,30336,0.00803%,199.2,30336,0.00803,29
320_lr_RL_1.2,144.33 kWh,20005,0.00776%,144.33,20005,0.00776,30
321_lr_RL_1.2,108.48 kWh,14218,0.00702%,108.48,14218,0.00702,31
