ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,148.37 kWh,22824,0.00792%,148.37,22824,0.00792,1
20110306_lr_RL_1.2,114.09 kWh,17312,0.00772%,114.09,17312,0.00772,2
20110309_lr_RL_1.2,127.30 kWh,19437,0.00886%,127.3,19437,0.00886,3
20110322_lr_RL_1.2,161.50 kWh,27185,0.00793%,161.5,27185,0.00793,4
20110325_lr_RL_1.2,138.26 kWh,22003,0.00769%,138.26,22003,0.00769,5
20110403_lr_RL_1.2,209.21 kWh,33863,0.00792%,209.21,33863,0.00792,6
20110409_lr_RL_1.2,164.44 kWh,26749,0.00788%,164.44,26749,0.00788,7
20110411_lr_RL_1.2,161.12 kWh,26242,0.00819%,161.12,26242,0.00819,8
20110412_lr_RL_1.2,139.29 kWh,22963,0.00831%,139.29,22963,0.00831,9
300_lr_RL_1.2,127.36 kWh,19273,0.00912%,127.36,19273,0.00912,10
301_lr_RL_1.2,163.33 kWh,26318,0.00775%,163.33,26318,0.00775,11
302_lr_RL_1.2,112.17 kWh,16849,0.00742%,112.17,16849,0.00742,12
303_lr_RL_1.2,112.43 kWh,17027,0.00762%,112.43,17027,0.00762,13
304_lr_RL_1.2,206.75 kWh,32690,0.00775%,206.75,32690,0.00775,14
305_lr_RL_1.2,206.92 kWh,33735,0.00792%,206.92,33735,0.00792,15
306_lr_RL_1.2,149.23 kWh,22932,0.00782%,149.23,22932,0.00782,16
307_lr_RL_1.2,111.94 kWh,16113,0.00754%,111.94,16113,0.00754,17
308_lr_RL_1.2,159.74 kWh,25793,0.00804%,159.74,25793,0.00804,18
309_lr_RL_1.2,161.90 kWh,26518,0.00791%,161.9,26518,0.00791,19
310_lr_RL_1.2,138.15 kWh,21724,0.00791%,138.15,21724,0.00791,20
311_lr_RL_1.2,136.58 kWh,21837,0.00805%,136.58,21837,0.00805,21
312_lr_RL_1.2,111.71 kWh,16771,0.00753%,111.71,16771,0.00753,22
313_lr_RL_1.2,157.82 kWh,25095,0.00813%,157.82,25095,0.00813,23
314_lr_RL_1.2,138.50 kWh,21807,0.00804%,138.5,21807,0.00804,24
315_lr_RL_1.2,159.05 kWh,25574,0.00828%,159.05,25574,0.00828,25
316_lr_RL_1.2,161.29 kWh,25523,0.00788%,161.29,25523,0.00788,26
317_lr_RL_1.2,205.22 kWh,33292,0.00803%,205.22,33292,0.00803,27
318_lr_RL_1.2,148.68 kWh,23480,0.00805%,148.68,23480,0.00805,28
319_lr_RL_1.2,205.92 kWh,32668,0.00791%,205.92,32668,0.00791,29
320_lr_RL_1.2,148.74 kWh,22369,0.00794%,148.74,22369,0.00794,30
321_lr_RL_1.2,111.22 kWh,16325,0.00763%,111.22,16325,0.00763,31
