ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,146.11 kWh,19657,0.00746%,146.11,19657,0.00746,1
20110306_lr_RL_1.2,106.73 kWh,12225,0.00700%,106.73,12225,0.007,2
20110309_lr_RL_1.2,119.09 kWh,14137,0.00838%,119.09,14137,0.00838,3
20110322_lr_RL_1.2,148.95 kWh,20857,0.00781%,148.95,20857,0.00781,4
20110325_lr_RL_1.2,128.00 kWh,16360,0.00748%,128.0,16360,0.00748,5
20110403_lr_RL_1.2,194.77 kWh,24923,0.00749%,194.77,24923,0.00749,6
20110409_lr_RL_1.2,153.07 kWh,19144,0.00708%,153.07,19144,0.00708,7
20110411_lr_RL_1.2,150.17 kWh,19509,0.00768%,150.17,19509,0.00768,8
20110412_lr_RL_1.2,130.17 kWh,16468,0.00732%,130.17,16468,0.00732,9
300_lr_RL_1.2,118.71 kWh,13419,0.00793%,118.71,13419,0.00793,10
301_lr_RL_1.2,152.98 kWh,18992,0.00701%,152.98,18992,0.00701,11
302_lr_RL_1.2,105.54 kWh,11576,0.00637%,105.54,11576,0.00637,12
303_lr_RL_1.2,106.06 kWh,11841,0.00658%,106.06,11841,0.00658,13
304_lr_RL_1.2,193.80 kWh,24066,0.00737%,193.8,24066,0.00737,14
305_lr_RL_1.2,193.30 kWh,23642,0.00744%,193.3,23642,0.00744,15
306_lr_RL_1.2,141.25 kWh,15998,0.00696%,141.25,15998,0.00696,16
307_lr_RL_1.2,105.64 kWh,11332,0.00619%,105.64,11332,0.00619,17
308_lr_RL_1.2,149.33 kWh,18953,0.00730%,149.33,18953,0.0073,18
309_lr_RL_1.2,152.76 kWh,19090,0.00709%,152.76,19090,0.00709,19
310_lr_RL_1.2,130.42 kWh,16777,0.00750%,130.42,16777,0.0075,20
311_lr_RL_1.2,127.67 kWh,16109,0.00738%,127.67,16109,0.00738,21
312_lr_RL_1.2,105.83 kWh,11278,0.00625%,105.83,11278,0.00625,22
313_lr_RL_1.2,149.13 kWh,18852,0.00729%,149.13,18852,0.00729,23
314_lr_RL_1.2,130.16 kWh,16045,0.00724%,130.16,16045,0.00724,24
315_lr_RL_1.2,149.96 kWh,19646,0.00767%,149.96,19646,0.00767,25
316_lr_RL_1.2,152.54 kWh,19415,0.00715%,152.54,19415,0.00715,26
317_lr_RL_1.2,193.44 kWh,23369,0.00720%,193.44,23369,0.0072,27
318_lr_RL_1.2,140.92 kWh,16297,0.00694%,140.92,16297,0.00694,28
319_lr_RL_1.2,193.44 kWh,24092,0.00742%,193.44,24092,0.00742,29
320_lr_RL_1.2,141.18 kWh,16392,0.00679%,141.18,16392,0.00679,30
321_lr_RL_1.2,105.31 kWh,11184,0.00604%,105.31,11184,0.00604,31
