ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,143.46 kWh,18389,0.00738%,143.46,18389,0.00738,1
20110306_lr_RL_1.2,107.56 kWh,12792,0.00677%,107.56,12792,0.00677,2
20110309_lr_RL_1.2,120.31 kWh,14837,0.00811%,120.31,14837,0.00811,3
20110322_lr_RL_1.2,151.34 kWh,23004,0.00824%,151.34,23004,0.00824,4
20110325_lr_RL_1.2,129.44 kWh,17628,0.00759%,129.44,17628,0.00759,5
20110403_lr_RL_1.2,196.69 kWh,27248,0.00774%,196.69,27248,0.00774,6
20110409_lr_RL_1.2,154.30 kWh,20855,0.00744%,154.3,20855,0.00744,7
20110411_lr_RL_1.2,151.90 kWh,21251,0.00787%,151.9,21251,0.00787,8
20110412_lr_RL_1.2,131.87 kWh,17752,0.00780%,131.87,17752,0.0078,9
300_lr_RL_1.2,119.73 kWh,14466,0.00824%,119.73,14466,0.00824,10
301_lr_RL_1.2,154.34 kWh,21016,0.00759%,154.34,21016,0.00759,11
302_lr_RL_1.2,106.52 kWh,12358,0.00657%,106.52,12358,0.00657,12
303_lr_RL_1.2,106.35 kWh,12006,0.00627%,106.35,12006,0.00627,13
304_lr_RL_1.2,196.15 kWh,26909,0.00772%,196.15,26909,0.00772,14
305_lr_RL_1.2,195.45 kWh,26079,0.00748%,195.45,26079,0.00748,15
306_lr_RL_1.2,141.59 kWh,17131,0.00692%,141.59,17131,0.00692,16
307_lr_RL_1.2,106.61 kWh,12714,0.00664%,106.61,12714,0.00664,17
308_lr_RL_1.2,151.71 kWh,20925,0.00776%,151.71,20925,0.00776,18
309_lr_RL_1.2,154.52 kWh,21384,0.00758%,154.52,21384,0.00758,19
310_lr_RL_1.2,131.50 kWh,17799,0.00758%,131.5,17799,0.00758,20
311_lr_RL_1.2,129.51 kWh,17340,0.00770%,129.51,17340,0.0077,21
312_lr_RL_1.2,106.43 kWh,12227,0.00634%,106.43,12227,0.00634,22
313_lr_RL_1.2,150.59 kWh,20020,0.00733%,150.59,20020,0.00733,23
314_lr_RL_1.2,130.81 kWh,17023,0.00727%,130.81,17023,0.00727,24
315_lr_RL_1.2,151.47 kWh,21037,0.00763%,151.47,21037,0.00763,25
316_lr_RL_1.2,154.20 kWh,20620,0.00754%,154.2,20620,0.00754,26
317_lr_RL_1.2,195.54 kWh,26529,0.00778%,195.54,26529,0.00778,27
318_lr_RL_1.2,141.86 kWh,17480,0.00722%,141.86,17480,0.00722,28
319_lr_RL_1.2,195.30 kWh,26021,0.00759%,195.3,26021,0.00759,29
320_lr_RL_1.2,141.79 kWh,17064,0.00689%,141.79,17064,0.00689,30
321_lr_RL_1.2,106.69 kWh,12286,0.00630%,106.69,12286,0.0063,31
