ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,147.21 kWh,21145,0.00772%,147.21,21145,0.00772,1
20110306_lr_RL_1.2,112.81 kWh,16461,0.00768%,112.81,16461,0.00768,2
20110309_lr_RL_1.2,127.74 kWh,19104,0.00939%,127.74,19104,0.00939,3
20110322_lr_RL_1.2,164.25 kWh,27778,0.00823%,164.25,27778,0.00823,4
20110325_lr_RL_1.2,139.27 kWh,22391,0.00812%,139.27,22391,0.00812,5
20110403_lr_RL_1.2,210.05 kWh,33666,0.00808%,210.05,33666,0.00808,6
20110409_lr_RL_1.2,166.31 kWh,26379,0.00788%,166.31,26379,0.00788,7
20110411_lr_RL_1.2,162.32 kWh,26261,0.00813%,162.32,26261,0.00813,8
20110412_lr_RL_1.2,142.16 kWh,22281,0.00849%,142.16,22281,0.00849,9
300_lr_RL_1.2,127.96 kWh,19284,0.00952%,127.96,19284,0.00952,10
301_lr_RL_1.2,167.29 kWh,26790,0.00807%,167.29,26790,0.00807,11
302_lr_RL_1.2,113.67 kWh,16762,0.00772%,113.67,16762,0.00772,12
303_lr_RL_1.2,113.82 kWh,16602,0.00763%,113.82,16602,0.00763,13
304_lr_RL_1.2,209.99 kWh,33640,0.00810%,209.99,33640,0.0081,14
305_lr_RL_1.2,210.79 kWh,34079,0.00815%,210.79,34079,0.00815,15
306_lr_RL_1.2,151.76 kWh,23116,0.00810%,151.76,23116,0.0081,16
307_lr_RL_1.2,114.12 kWh,17403,0.00789%,114.12,17403,0.00789,17
308_lr_RL_1.2,163.26 kWh,25973,0.00816%,163.26,25973,0.00816,18
309_lr_RL_1.2,166.09 kWh,26724,0.00819%,166.09,26724,0.00819,19
310_lr_RL_1.2,141.00 kWh,22681,0.00837%,141.0,22681,0.00837,20
311_lr_RL_1.2,138.82 kWh,22549,0.00833%,138.82,22549,0.00833,21
312_lr_RL_1.2,113.00 kWh,16205,0.00749%,113.0,16205,0.00749,22
313_lr_RL_1.2,160.80 kWh,25813,0.00826%,160.8,25813,0.00826,23
314_lr_RL_1.2,141.13 kWh,22345,0.00830%,141.13,22345,0.0083,24
315_lr_RL_1.2,162.45 kWh,26607,0.00848%,162.45,26607,0.00848,25
316_lr_RL_1.2,164.75 kWh,26517,0.00811%,164.75,26517,0.00811,26
317_lr_RL_1.2,209.63 kWh,33681,0.00833%,209.63,33681,0.00833,27
318_lr_RL_1.2,151.27 kWh,22922,0.00820%,151.27,22922,0.0082,28
319_lr_RL_1.2,208.04 kWh,32960,0.00826%,208.04,32960,0.00826,29
320_lr_RL_1.2,150.92 kWh,22735,0.00801%,150.92,22735,0.00801,30
321_lr_RL_1.2,113.12 kWh,16278,0.00788%,113.12,16278,0.00788,31
