ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,140.47 kWh,15579,0.00682%,140.47,15579,0.00682,1
20110306_lr_RL_1.2,105.05 kWh,10576,0.00578%,105.05,10576,0.00578,2
20110309_lr_RL_1.2,117.60 kWh,12655,0.00746%,117.6,12655,0.00746,3
20110322_lr_RL_1.2,147.76 kWh,20275,0.00765%,147.76,20275,0.00765,4
20110325_lr_RL_1.2,127.15 kWh,15453,0.00720%,127.15,15453,0.0072,5
20110403_lr_RL_1.2,192.64 kWh,22929,0.00728%,192.64,22929,0.00728,6
20110409_lr_RL_1.2,151.51 kWh,18479,0.00682%,151.51,18479,0.00682,7
20110411_lr_RL_1.2,148.83 kWh,18806,0.00740%,148.83,18806,0.0074,8
20110412_lr_RL_1.2,129.07 kWh,15102,0.00697%,129.07,15102,0.00697,9
300_lr_RL_1.2,118.29 kWh,13090,0.00766%,118.29,13090,0.00766,10
301_lr_RL_1.2,152.10 kWh,18843,0.00706%,152.1,18843,0.00706,11
302_lr_RL_1.2,104.92 kWh,10804,0.00584%,104.92,10804,0.00584,12
303_lr_RL_1.2,105.26 kWh,11051,0.00604%,105.26,11051,0.00604,13
304_lr_RL_1.2,192.70 kWh,23343,0.00735%,192.7,23343,0.00735,14
305_lr_RL_1.2,192.37 kWh,22375,0.00701%,192.37,22375,0.00701,15
306_lr_RL_1.2,140.51 kWh,15518,0.00679%,140.51,15518,0.00679,16
307_lr_RL_1.2,104.94 kWh,10467,0.00562%,104.94,10467,0.00562,17
308_lr_RL_1.2,149.71 kWh,18751,0.00740%,149.71,18751,0.0074,18
309_lr_RL_1.2,152.59 kWh,19138,0.00738%,152.59,19138,0.00738,19
310_lr_RL_1.2,129.29 kWh,15386,0.00709%,129.29,15386,0.00709,20
311_lr_RL_1.2,127.16 kWh,15502,0.00723%,127.16,15502,0.00723,21
312_lr_RL_1.2,105.58 kWh,11458,0.00640%,105.58,11458,0.0064,22
313_lr_RL_1.2,149.05 kWh,18356,0.00728%,149.05,18356,0.00728,23
314_lr_RL_1.2,129.35 kWh,15374,0.00710%,129.35,15374,0.0071,24
315_lr_RL_1.2,149.11 kWh,18562,0.00723%,149.11,18562,0.00723,25
316_lr_RL_1.2,152.40 kWh,18925,0.00712%,152.4,18925,0.00712,26
317_lr_RL_1.2,192.91 kWh,22998,0.00731%,192.91,22998,0.00731,27
318_lr_RL_1.2,140.19 kWh,15499,0.00679%,140.19,15499,0.00679,28
319_lr_RL_1.2,192.47 kWh,23230,0.00729%,192.47,23230,0.00729,29
320_lr_RL_1.2,140.23 kWh,15596,0.00683%,140.23,15596,0.00683,30
321_lr_RL_1.2,105.18 kWh,10636,0.00586%,105.18,10636,0.00586,31
