ExperimentName,Energy(KWh)_str,Migrations_str,SLA(%)_str,Energy(KWh),Migrations,SLA(%),Days
20110303_lr_RL_1.2,140.06 kWh,15332,0.00669%,140.06,15332,0.00669,1
20110306_lr_RL_1.2,105.37 kWh,11031,0.00602%,105.37,11031,0.00602,2
20110309_lr_RL_1.2,118.07 kWh,13160,0.00788%,118.07,13160,0.00788,3
20110322_lr_RL_1.2,147.15 kWh,19214,0.00727%,147.15,19214,0.00727,4
20110325_lr_RL_1.2,127.12 kWh,15086,0.00695%,127.12,15086,0.00695,5
20110403_lr_RL_1.2,192.63 kWh,23105,0.00724%,192.63,23105,0.00724,6
20110409_lr_RL_1.2,152.43 kWh,18829,0.00715%,152.43,18829,0.00715,7
20110411_lr_RL_1.2,149.34 kWh,19020,0.00750%,149.34,19020,0.0075,8
20110412_lr_RL_1.2,128.58 kWh,14996,0.00693%,128.58,14996,0.00693,9
300_lr_RL_1.2,118.62 kWh,12940,0.00789%,118.62,12940,0.00789,10
301_lr_RL_1.2,152.24 kWh,18761,0.00717%,152.24,18761,0.00717,11
302_lr_RL_1.2,105.30 kWh,11155,0.00622%,105.3,11155,0.00622,12
303_lr_RL_1.2,104.97 kWh,10871,0.00594%,104.97,10871,0.00594,13
304_lr_RL_1.2,192.90 kWh,22918,0.00724%,192.9,22918,0.00724,14
305_lr_RL_1.2,192.94 kWh,22910,0.00713%,192.94,22910,0.00713,15
306_lr_RL_1.2,140.12 kWh,15653,0.00673%,140.12,15653,0.00673,16
307_lr_RL_1.2,104.80 kWh,10705,0.00567%,104.8,10705,0.00567,17
308_lr_RL_1.2,149.18 kWh,18809,0.00748%,149.18,18809,0.00748,18
309_lr_RL_1.2,151.78 kWh,18473,0.00690%,151.78,18473,0.0069,19
310_lr_RL_1.2,128.86 kWh,15089,0.00696%,128.86,15089,0.00696,20
311_lr_RL_1.2,127.03 kWh,15638,0.00719%,127.03,15638,0.00719,21
312_lr_RL_1.2,105.22 kWh,11190,0.00611%,105.22,11190,0.00611,22
313_lr_RL_1.2,149.64 kWh,18639,0.00763%,149.64,18639,0.00763,23
314_lr_RL_1.2,129.36 kWh,15495,0.00725%,129.36,15495,0.00725,24
315_lr_RL_1.2,149.13 kWh,18472,0.00734%,149.13,18472,0.00734,25
316_lr_RL_1.2,152.34 kWh,18622,0.00714%,152.34,18622,0.00714,26
317_lr_RL_1.2,192.44 kWh,22962,0.00727%,192.44,22962,0.00727,27
318_lr_RL_1.2,140.63 kWh,15653,0.00677%,140.63,15653,0.00677,28
319_lr_RL_1.2,192.51 kWh,22616,0.00727%,192.51,22616,0.00727,29
320_lr_RL_1.2,140.40 kWh,15506,0.00673%,140.4,15506,0.00673,30
321_lr_RL_1.2,105.32 kWh,10930,0.00587%,105.32,10930,0.00587,31
